"ensembl_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","stat","symbol"
"ENSG00000004779",365.675340229343,0.0624468350084741,0.103377611005323,0.413174073335529,0.658915264029916,0.818320727907778,"NDUFAB1"
"ENSG00000004799",914.370594679048,1.94975038050923,0.753354446938946,2.57861054232301e-05,0.000263441956369227,4.20780691013082,"PDK4"
"ENSG00000004838",12.8073767201223,-0.0870461830049521,0.266196497050421,0.450321447904096,0.689613278013305,-0.754879231994678,"ZMYND10"
"ENSG00000004846",17.9989448799634,-0.859799029410645,0.616969107125791,0.00216183114192436,0.0128909190314749,-3.0670494170642,"ABCB5"
"ENSG00000004864",150.441868371746,-0.000311797879901629,0.121362999508884,0.997086648441911,0.998748274897486,-0.00365135280824197,"SLC25A13"
"ENSG00000004866",412.126309009694,-0.485780028008192,0.144585306581004,3.54105909375451e-05,0.000348169066399826,-4.13554973500602,"ST7"
"ENSG00000004897",1518.08067451679,0.0350296727321189,0.0732580918837802,0.538959114837864,0.757247215112698,0.614387771047315,"CDC27"
"ENSG00000004961",437.43128865745,-0.0895785560931222,0.111739625432144,0.270112815146025,0.515351507494934,-1.10280279254484,"HCCS"
"ENSG00000004975",991.980595876841,-0.272576728290595,0.0967907476624841,0.00105632337662674,0.00700537812700746,-3.27507924560714,"DVL2"
"ENSG00000005007",2261.96310265218,0.206204809158189,0.0827108820042804,0.00404463232696868,0.0218185630455877,2.87465964881529,"UPF1"
"ENSG00000005020",755.686647309337,0.161853450889,0.106118461196158,0.0475225819393498,0.15472825600885,1.98161290291771,"SKAP2"
"ENSG00000005022",1118.96178081713,-0.0203902846327522,0.075607823365545,0.729726592648024,0.878751831082487,-0.345489247261551,"SLC25A5"
"ENSG00000005059",211.729339406469,0.0467410512296168,0.115886627136537,0.573079540803915,0.782091143553787,0.563521916032761,"MCUB"
"ENSG00000005075",817.88012949054,0.0348504712190374,0.0868582338729215,0.59957574538736,0.79963167345331,0.525010710485414,"POLR2J"
"ENSG00000005100",485.153455516323,0.276471400604917,0.131138165247705,0.00626570613287356,0.0314366201969883,2.73354236994926,"DHX33"
"ENSG00000005108",10.560031488264,0.116005977820222,0.287371553360447,0.33326195474941,0.582402889667618,0.967564418308508,"THSD7A"
"ENSG00000005156",205.661595392504,-0.260514136874925,0.164918611579932,0.0217340116520055,0.0847734583839418,-2.29498451647869,"LIG3"
"ENSG00000005175",312.283338777765,-0.146312370548562,0.123630763908251,0.101757762622302,0.268731103632887,-1.63639109063222,"RPAP3"
"ENSG00000005187",8.73445059403319,0.00473690830372862,0.263505004168954,0.965146871056881,0.986326874021503,0.0436958201707722,"ACSM3"
"ENSG00000005189",75.3289580877458,-0.159474582075014,0.199398480325663,0.166862293720032,0.38067571866898,-1.38235640867737,"REXO5"
"ENSG00000005194",455.352129529306,0.115504140646932,0.101964543979291,0.131692950911907,0.323924060952598,1.50745936929985,"CIAPIN1"
"ENSG00000005206",659.198012799385,0.0398821920775919,0.0876261456620399,0.550493768902558,0.766111263475413,0.597020387704785,"SPPL2B"
"ENSG00000005238",703.283913124846,-0.13071701167157,0.103106217708222,0.0939940607711645,0.253310552058831,-1.67469514359381,"ATOSB"
"ENSG00000005243",1017.28369123444,-0.0661780371447331,0.0822786459199326,0.293012394699388,0.54157411910377,-1.05153619512226,"COPZ2"
"ENSG00000005249",298.0308955353,0.474871021252042,0.194936498044349,0.000761949062324732,0.0052966328033306,3.36625981002053,"PRKAR2B"
"ENSG00000005302",462.125450482054,0.0922581751056411,0.107569690204933,0.242940183812081,0.48288474405522,1.16766930245147,"MSL3"
"ENSG00000005339",2557.0995586306,-0.0668628797607078,0.0885271494631293,0.319266206280365,0.567808287962081,-0.995966944661115,"CREBBP"
"ENSG00000005379",152.234176247732,0.126926783524685,0.150473363706469,0.201812004202072,0.429879968039947,1.27640609099829,"TSPOAP1"
"ENSG00000005381",4.50322841772011,0.018227927629231,0.325701366313612,0.856651480693364,0.940856020492736,0.180638313546235,"MPO"
"ENSG00000005436",257.215345485388,0.0905849310631078,0.112170420666882,0.266237914503126,0.510676684794147,1.11176799859895,"GCFC2"
"ENSG00000005448",232.325480045639,0.18401729012499,0.152756492739747,0.0758551206137615,0.217667017012627,1.77525906800248,"WDR54"
"ENSG00000005469",422.109843670998,-0.163542838391648,0.124342341070697,0.0715343144788171,0.208790346177085,-1.80207049898852,"CROT"
"ENSG00000005471",33.663699648536,-0.725157452541959,0.393889381155102,0.00157712839710036,0.0098302036835512,-3.16010398692483,"ABCB4"
"ENSG00000005483",1697.33592270124,0.0573251333469676,0.0788109666491031,0.343850873281522,0.592224760835921,0.946583856546654,"KMT2E"
"ENSG00000005486",850.249707514298,-0.0755182556991479,0.0878751365968966,0.257921710798159,0.502034141743567,-1.13131695444258,"RHBDD2"
"ENSG00000005513",4.43384385812373,-0.160242334024642,0.403973542121697,0.187522240283903,NA,-1.31794446196185,"SOX8"
"ENSG00000005700",1158.18614534468,-0.0348473267819848,0.0797748194866879,0.571704709042099,0.781335464110054,-0.565542671009341,"IBTK"
"ENSG00000005801",210.535787479172,-0.198926914328381,0.143289321556119,0.0490824172894936,0.158550660180926,-1.96787504052581,"ZNF195"
"ENSG00000005810",2420.45766777556,-0.0136372743986403,0.0734282013304325,0.812844365303098,0.920500046882436,-0.236758220484134,"MYCBP2"
"ENSG00000005812",1409.31667247605,0.410508292641108,0.115544947055418,2.70498571021282e-05,0.000274641341928815,4.19697936295992,"FBXL3"
"ENSG00000005882",642.27616938214,-0.040431635019017,0.0930986977956833,0.565128645864489,0.776293116647251,-0.575240514555421,"PDK2"
"ENSG00000005884",1284.6557363646,0.269658900280204,0.126325984017306,0.00621386101650473,0.0312373409115175,2.73627745054883,"ITGA3"
"ENSG00000005889",786.828204811663,0.0535755528444332,0.0823669492481702,0.395622985547788,0.64142003914743,0.849464302712987,"ZFX"
"ENSG00000005893",5169.74720627403,0.0459136740236306,0.0666127729393769,0.37613609010183,0.622504675902849,0.885038086360576,"LAMP2"
"ENSG00000005955",1427.89876652029,0.0716063655842952,0.0891815251617924,0.289316213062003,0.537871399895242,1.05962285199329,NA
"ENSG00000005961",8.38992974858045,-0.0423534322569513,0.278034803387213,0.699123797325669,0.861695168378432,-0.386503518459315,"ITGA2B"
"ENSG00000006007",2204.03850772542,0.133704277125193,0.0855529216945971,0.0495288795280859,0.159654049991142,1.96401045453479,"GDE1"
"ENSG00000006015",372.379990370748,-0.0232088146032444,0.103314070442816,0.761392582997964,0.896158972970969,-0.30365258749423,"REX1BD"
"ENSG00000006016",146.241327076607,0.139495003217583,0.170646422122392,0.190485578871534,0.414334856237818,1.30914399515821,"CRLF1"
"ENSG00000006025",160.283840153,-0.866043346528295,0.182074485880338,1.02427495796703e-07,1.66844860361893e-06,-5.32236375250983,"OSBPL7"
"ENSG00000006042",3087.22863686044,-0.0204703626363604,0.0648518542857308,0.689575119594945,0.85642389672402,-0.399431727938189,"TMEM98"
"ENSG00000006062",196.877940922506,-0.557316208554369,0.214664199767385,0.000361467467444169,0.00275136402404105,-3.56672717008681,"MAP3K14"
"ENSG00000006114",995.868720506853,-0.473480530349573,0.0997835758926233,8.83303991046272e-08,1.44865563785143e-06,-5.34922760365923,NA
"ENSG00000006118",433.934493983582,-0.438671653193301,0.124782300217055,2.54561643242383e-05,0.000260513935922058,-4.21071684829275,"TMEM132A"
"ENSG00000006125",6741.62946112461,0.0254552268124482,0.0832009327936202,0.691376479559609,0.8573632550441,0.3969877696366,"AP2B1"
"ENSG00000006194",552.267248663245,0.061455291326485,0.100254894790843,0.40935035059295,0.655425814410591,0.825037412701657,"ZNF263"
"ENSG00000006210",9.60922132806978,0.327743388956727,0.456078357371313,0.0480800120488307,0.156015615847492,1.97666055732054,"CX3CL1"
"ENSG00000006282",1369.85978580052,-0.0767692482054381,0.0813365734728761,0.218513141276738,0.450929801806099,-1.23049141125792,"SPATA20"
"ENSG00000006283",62.959894863754,-1.2751651085059,0.296448488487249,2.5914741194202e-07,3.94341445750084e-06,-5.15096654931441,"CACNA1G"
"ENSG00000006327",558.914279820234,-0.125630662026895,0.161728448773883,0.222871545740847,0.456431325399957,-1.21892793536078,"TNFRSF12A"
"ENSG00000006432",5.1426888570651,-0.0148216588681047,0.296531532407014,0.888521301397102,0.954333154996325,-0.140175534849744,"MAP3K9"
"ENSG00000006451",1095.51248055838,-0.501561751881321,0.124127823510466,2.11740828548066e-06,2.70596075150866e-05,-4.74188307110832,"RALA"
"ENSG00000006453",151.897155345013,-0.117459390329079,0.136158650635719,0.209363230060722,0.439678062573219,-1.25531831231362,"BAIAP2L1"
"ENSG00000006459",395.715320694845,-0.00366173308889055,0.1282680916546,0.966918694717588,0.986840685601035,-0.0414731536505466,"KDM7A"
"ENSG00000006468",199.744842384518,-0.130476439899412,0.162433244717336,0.207711102206208,0.437147749082002,-1.25988430267724,"ETV1"
"ENSG00000006530",309.168864699887,0.00252101358387242,0.0949273083192895,0.971951306051049,0.989135938444519,0.0351610682584553,"AGK"
"ENSG00000006534",1142.48837260909,0.383325732643957,0.120900525877803,0.000133825146636664,0.00114475096971173,3.81931063990608,"ALDH3B1"
"ENSG00000006576",1070.41696178377,-0.384125993351783,0.0989443927706908,9.17335793409521e-06,0.000103642851044865,-4.43579390710138,"PHTF2"
"ENSG00000006606",4.02530892455143,-0.0204742546035046,0.311579500281703,0.843548586786183,NA,-0.19735647606967,"CCL26"
"ENSG00000006607",877.938256158213,0.548120329919862,0.122347937265237,2.52933739712264e-07,3.86189770913764e-06,5.15551577968761,"FARP2"
"ENSG00000006625",194.196807747488,-0.0907076773696349,0.126929718424421,0.306556809947631,0.555505215252304,-1.02247358205821,"GGCT"
"ENSG00000006634",85.4645537917258,-0.195159599373996,0.178169028525828,0.0835366353881458,0.233322894875936,-1.73052434551499,"DBF4"
"ENSG00000006638",65.7528256356143,-0.414077148077073,0.251317174373115,0.00738247198673097,0.0360956439437996,-2.67908015228461,"TBXA2R"
"ENSG00000006652",1074.49989068705,-0.0273472554475663,0.0765173062334415,0.645865627079803,0.829980047951795,-0.459513267024047,"IFRD1"
"ENSG00000006695",184.224818152679,0.128525434596296,0.138357321017825,0.175866980197525,0.394137880552047,1.35359074823889,"COX10"
"ENSG00000006704",281.021838361536,-0.136278381098046,0.131574286304449,0.140574106973119,0.339200141642203,-1.47365647643933,"GTF2IRD1"
"ENSG00000006712",1101.20692599821,-0.154291281300341,0.0990410067131757,0.0460755637335963,0.15122422564003,-1.99470041844548,"PAF1"
"ENSG00000006715",2215.8735104174,-0.0413380128855795,0.0732273828963239,0.467060142091459,0.702596853440659,-0.727270702073225,"VPS41"
"ENSG00000006740",35.5874162556033,-0.0154693236954866,0.181573176854818,0.880594229666947,0.950034411233361,-0.150215966136082,"ARHGAP44"
"ENSG00000006744",923.843902511885,0.116301669099489,0.0995511464139384,0.122318568707496,0.306680816314456,1.54511450653655,"ELAC2"
"ENSG00000006747",1.9072766477715,-0.00839678962678606,0.349401112032585,0.92932707631914,NA,-0.0886915146110269,"SCIN"
"ENSG00000006756",438.652125660007,-0.00249561043272304,0.0982741215011566,0.972972369133861,0.989135938444519,-0.0338805926380654,"ARSD"
"ENSG00000006757",148.006976766001,0.00774453223234608,0.126805886878141,0.929636997911047,0.971442648721141,0.0883015614961201,"PNPLA4"
"ENSG00000006788",10.2534484705697,1.57204629496352,1.1127689766583,0.000363514463713592,0.00276461105427393,3.56524643384701,"MYH13"
"ENSG00000006831",1093.97929799541,0.200448550133921,0.09258389612385,0.00936424603336975,0.0435982660660272,2.59846181153743,"ADIPOR2"
"ENSG00000006837",11.6573093596589,-0.180099851312414,0.31793117825709,0.17331764568169,0.390538858213567,-1.3616206157809,"CDKL3"
"ENSG00000007001",1.79521779230453,-0.111088470817175,0.433100262902507,0.256496767628627,NA,-1.13471018700115,"UPP2"
"ENSG00000007038",1.69021065015309,-0.00802083084156116,0.377906076866351,0.925476276121834,NA,-0.0935378568180099,"PRSS21"
"ENSG00000007047",781.527426277435,0.0583976344394247,0.0874938036577357,0.379724137836512,0.626330061887932,0.878404694184261,"MARK4"
"ENSG00000007080",649.488460299776,0.179606255444855,0.110785887592971,0.0352429309668972,0.123177485829804,2.1055560818996,"CCDC124"
"ENSG00000007168",3290.36222055667,0.0794325471480791,0.073380306808456,0.163235409937657,0.375585161668473,1.39427224163159,"PAFAH1B1"
"ENSG00000007171",1.48104432017406,0.0122013996603674,0.384737384786403,0.883833146840431,NA,0.146111780359744,"NOS2"
"ENSG00000007202",4253.61104121196,-0.00401910721603644,0.0697972788035012,0.941868153290042,0.975707028002868,-0.0729220424623696,"BLTP2"
"ENSG00000007237",427.004099591087,-1.31922505080918,0.193214668693053,1.3764551523951e-13,4.87627491316081e-12,-7.39858283902739,"GAS7"
"ENSG00000007255",128.956742128373,0.125598095865794,0.163135719397738,0.224902690314155,0.459436423671104,1.21359428543848,"TRAPPC6A"
"ENSG00000007312",2.07846008722538,0.0466113918483803,0.386381152015254,0.599587161446009,NA,0.524994288415076,"CD79B"
"ENSG00000007341",154.037064497874,0.0614753643944267,0.13465968805542,0.500830832896628,0.728833958420789,0.673183066297698,"ST7L"
"ENSG00000007372",32.2125568103071,0.102154910475233,0.207687818512854,0.361212361594682,0.608173190561084,0.913057384814028,"PAX6"
"ENSG00000007376",251.00087871978,0.0626360533550668,0.108910786814643,0.430189052413094,0.673212847353711,0.788868184799183,"RPUSD1"
"ENSG00000007384",1827.5137878864,0.0402521164211572,0.081259323770095,0.51974968924784,0.742451625336838,0.643731300394836,"RHBDF1"
"ENSG00000007392",669.423558438068,-0.126778748143606,0.0974813403453955,0.0894147114620129,0.244625409965561,-1.69849321889957,"LUC7L"
"ENSG00000007402",17.9100828448734,0.0755719642597948,0.253417377472793,0.505914314424968,0.7328826108336,0.665212925488347,"CACNA2D2"
"ENSG00000007516",8.15291870384701,0.0646517997890039,0.275918107015588,0.564466982941212,0.775679670507235,0.576219268306868,"BAIAP3"
"ENSG00000007520",451.966662917572,0.0627231899780491,0.102498423396679,0.407984411343963,0.653877424704856,0.827445833652829,"TSR3"
"ENSG00000007541",647.051541591026,0.102828145838128,0.11192600489242,0.207951346566944,0.437496054287146,1.25921870665495,"PIGQ"
"ENSG00000007545",210.744544926978,0.0514858041206617,0.113024530203838,0.527714767998602,0.748078382333972,0.631498288426973,"CRAMP1"
"ENSG00000007866",1619.47522334358,0.569919266777326,0.0888429243864705,4.41942274050456e-12,1.28533920736739e-10,6.92307543480302,"TEAD3"
"ENSG00000007923",614.134797514992,0.0197797579956942,0.0808499246866622,0.752154640118979,0.891354657638369,0.315799575791602,"DNAJC11"
"ENSG00000007933",858.9532541925,0.184879828617819,0.110319027753529,0.0304689134178363,0.110169530128419,2.1639405356167,"FMO3"
"ENSG00000007944",339.641943576917,-0.428447841992491,0.129281648826171,5.76574381207689e-05,0.000538414771721235,-4.02219848393406,"MYLIP"
"ENSG00000007952",9.80895959778343,0.134340680202306,0.300426386035761,0.275406237096852,0.521104435186824,1.09069698642234,"NOX1"
"ENSG00000007968",1.33785146699772,0.0975628356144911,0.437037883918192,0.282789257207099,NA,1.07407457862066,"E2F2"
"ENSG00000008018",1520.21149129856,0.0280045054878717,0.0693366955278723,0.606392410436116,0.805363627016924,0.515229852873849,"PSMB1"
"ENSG00000008056",18.0526818159003,0.205263097978457,0.307559981250653,0.133014520300162,0.325885574735397,1.50231986670792,"SYN1"
"ENSG00000008083",301.246461842996,0.341320665514094,0.148856937316696,0.00245027706865686,0.0143220084609467,3.02941516766964,"JARID2"
"ENSG00000008086",102.482565499481,-0.10686119251271,0.167712688522737,0.302962555875067,0.552043331400486,-1.03010108519231,"CDKL5"
"ENSG00000008118",5.82691927201449,-0.0494294208022118,0.302491732392709,0.647342398645154,0.830935299589557,-0.457457283783696,"CAMK1G"
"ENSG00000008128",22.3076831801815,-0.0576206620150333,0.212310092534318,0.597110722143955,0.797444863109154,-0.528559989083656,"CDK11A"
"ENSG00000008130",1664.46942469032,0.733995331420473,0.127936052048962,5.0956549881995e-10,1.16457352024352e-08,6.2161301299763,"NADK"
"ENSG00000008226",5.99633297442634,-0.0354992777308406,0.298302337192301,0.739998180084183,0.884574287492748,-0.331855756481577,"DLEC1"
"ENSG00000008256",3716.56541790484,1.15624185127619,0.103801295534991,3.52263070241715e-30,4.81212703227167e-28,11.4149113207907,"CYTH3"
"ENSG00000008277",18.0655458113801,-0.0727868065850362,0.229316041928832,0.51542427444003,0.739095866139374,-0.650414870345824,"ADAM22"
"ENSG00000008282",1964.62145950803,0.224384854146373,0.105555172042388,0.00883524471712388,0.0415863045521216,2.61836421360018,"SYPL1"
"ENSG00000008283",521.10023227528,0.00455172640399729,0.0858931199385584,0.945095935317168,0.97646011330386,0.0688664359269089,"CYB561"
"ENSG00000008294",2902.42132295554,-0.0200205597705568,0.0646354418748357,0.695209492030687,0.860045112534121,-0.391795267562058,"SPAG9"
"ENSG00000008300",87.3153855535227,0.127599580926774,0.164544813750813,0.219995050103087,0.452951672009462,1.22654128227221,"CELSR3"
"ENSG00000008311",721.941418739337,1.06624179446802,0.107886903896872,3.40884563348824e-24,3.25229124143174e-22,10.1472350156571,"AASS"
"ENSG00000008323",7.7178041967981,0.0870499658917867,0.291994414684108,0.448205850862315,0.6878924080985,0.758409536038,"PLEKHG6"
"ENSG00000008324",121.814679513152,0.345899788822986,0.215450344842124,0.0116409134750157,0.0518037886923698,2.52284670435116,"SS18L2"
"ENSG00000008382",82.4602154997948,0.0277081993195124,0.14214342228866,0.766901985702634,0.897837130310534,0.296429648866375,"MPND"
"ENSG00000008394",3589.93099836109,0.0722777373691104,0.0838875010244846,0.259209815213152,0.503617216671,1.12826074818625,"MGST1"
"ENSG00000008405",268.060346937477,0.0467982257982888,0.118999022787898,0.579417399208932,0.786764160588508,0.554235919038327,"CRY1"
"ENSG00000008438",1.7219657096346,0.156209555608253,0.490997811884554,0.133329492173093,NA,1.50110079911251,"PGLYRP1"
"ENSG00000008441",10802.2094408843,-0.300935463987582,0.0696727927893594,3.28736759955204e-06,4.07407646426958e-05,-4.65199643757039,"NFIX"
"ENSG00000008513",1568.48139621963,-0.561273667265745,0.101341478755574,9.71063019598745e-10,2.15908857822498e-08,-6.11409523952472,"ST3GAL1"
"ENSG00000008516",2.57584812068446,-0.077110603270447,0.365615367171093,0.451525001039655,NA,-0.752875052142718,"MMP25"
"ENSG00000008517",182.660853554655,-0.62534840593821,0.208954467081968,9.18863613107513e-05,0.000818219687484181,-3.91107465786504,"IL32"
"ENSG00000008710",5426.44350001265,0.402719559800576,0.134886598601624,0.000213080713966717,0.00172764003338482,3.70298115722371,"PKD1"
"ENSG00000008735",17.352235029133,0.092041916148393,0.248415723449252,0.424796374798429,0.668580625850159,0.798127723336113,"MAPK8IP2"
"ENSG00000008838",1151.33790992003,-0.0159001481472919,0.0756179117456391,0.787908622879134,0.908830807964174,-0.269027367083129,"MED24"
"ENSG00000008853",558.502761960499,0.488491668752078,0.126088658286138,4.56207558398862e-06,5.48908494138806e-05,4.58398015327734,"RHOBTB2"
"ENSG00000008869",708.047653555374,0.0261886334039527,0.0785245279120196,0.667349094676013,0.842590031130242,0.429789055830456,"HEATR5B"
"ENSG00000008952",5081.75032804259,0.141554128329503,0.0816503240187716,0.0328745290561522,0.116783591004834,2.13361231509472,"SEC62"
"ENSG00000008988",10815.3321721324,-0.0246002839164121,0.0612498479757392,0.611514570705389,0.808833766519444,-0.507912695894536,"RPS20"
"ENSG00000009307",15779.6829039599,0.0058572545599381,0.0626885298680805,0.906583214067532,0.961535817536099,0.117349356858428,"CSDE1"
"ENSG00000009335",2101.66306480383,0.176686238422082,0.081094748259631,0.0102170287095919,0.0467953928603916,2.56839626390726,"UBE3C"
"ENSG00000009413",7584.97488843759,1.05520419840986,0.126441284749111,4.89579516057671e-18,2.6751811616824e-16,8.6557736160012,"REV3L"
"ENSG00000009694",4.48410583448097,-0.0882133067026523,0.362063751700453,0.406036928454497,NA,-0.830887955472413,"TENM1"
"ENSG00000009724",39.2833415364662,-0.158767926808294,0.215119704324995,0.180542740900101,0.400880027571805,-1.33908580544826,"MASP2"
"ENSG00000009780",174.392830735476,0.429799116238987,0.190795149629258,0.00156008730205145,0.00973408104864766,3.16326783491099,"FAM76A"
